LeaveOn,HR,RE,Rress,SDATA,RPK,RPKHD,SwSD
0,59,12.9,3300,1249,11239,13029,24
0,59,12.9,3290,1301,13731,13006,17
0,59,12.9,3299,959,13443,12992,15
0,59,12.9,3307,1013,14632,12992,22
0,59,12.9,3304,1303,14791,13006,10
0,59,12.9,3296,1224,16450,13029,21
0,59,12.9,3291,1062,16474,13052,16
0,59,12.9,3298,1100,14964,13193,15
0,59,12.9,3303,951,15600,13193,21
0,59,13,3302,1143,12496,13203,16
0,59,13.3,3295,1148,13790,13203,14
0,59,13.5,3295,1151,10234,13193,15
0,59,13.6,3300,1140,11628,13052,8
0,59,13.6,3302,848,10576,13029,14
0,59,13.7,3302,1097,11366,13006,21
0,59,13.8,3294,1160,12211,12992,15
0,59,13.8,3299,1121,9485,12885,23
0,59,13.8,3308,1109,12878,12844,16
0,59,13.8,3310,925,10932,12844,6
0,59,13.8,3303,1074,15329,12885,7
0,59,13.5,3295,1150,15380,12992,18
0,59,13.1,3302,1076,13496,13006,15
0,59,12.9,3308,963,14959,13029,15
0,59,12.8,3307,967,10044,13006,22
0,59,12.8,3299,1051,13586,12992,8
0,59,12.8,3299,2929,12250,12885,21
0,59,12.8,3300,6343,12894,12885,79
0,59,12.8,3307,5690,14212,12885,141
0,59,12.8,3294,1326,14487,12885,6
0,59,12.8,3282,1395,16474,12910,20
0,59,12.8,3292,968,13893,12992,33
0,59,12.8,3285,2503,15964,13006,115
0,59,12.8,3290,2642,12974,13029,10
0,59,12.8,3283,1099,15442,13046,20
0,59,12.9,3287,870,14813,13052,11
0,59,12.9,3295,1009,17543,13119,9
0,59,13,3298,2270,17696,13193,24
0,59,13.1,3286,2342,17952,13203,22
0,59,13.2,3286,1246,18724,13296,23
0,59,13.2,3295,1084,16062,13300,13
0,59,13.2,3304,852,19061,13346,17
0,59,13.2,3300,1092,16480,13574,11
0,59,13.3,3286,1255,17875,13703,8
0,59,13.4,3283,1291,14290,13703,17
0,59,13.5,3293,1244,13308,13864,19
0,59,13.7,3300,1124,9928,13864,10
0,59,13.7,3294,1513,12643,13864,12
0,59,13.7,3291,1808,13996,13703,13
0,59,13.7,3286,1598,11224,13300,11
0,59,13.7,3218,2800,14538,13296,91
0,59,13.7,3271,3158,11442,13253,197
0,59,13.7,3279,2018,12398,13253,19
0,59,13.7,3274,1190,13007,13253,25
0,59,13.6,3277,987,8972,13253,23
2,59,13.6,3278,14829,12668,0,91
2,59,13.6,3288,14823,10573,0,14
0,59,13.6,3280,1072,10920,0,11
0,59,13.6,3278,1117,11645,0,17
0,59,13.6,3289,1006,6898,0,17
0,59,13.6,3294,856,12661,0,9
0,59,13.6,3294,857,12661,0,14
0,59,13.6,3283,921,15256,0,20
0,59,13.6,3280,953,15180,0,23
0,59,13.6,3293,867,12680,0,20
0,59,13.6,3299,831,12071,0,23
0,59,13.6,3293,1049,11657,0,22
0,59,13.6,3284,1212,13613,0,17
0,59,13.6,3294,1226,11338,0,13
0,59,13.6,3286,5956,16142,0,72
0,59,13.6,3300,6893,14081,0,130
0,59,13.6,3290,3539,18090,0,15
0,59,13.6,3283,1247,18218,0,21
0,59,13.6,3296,1132,15583,0,13
0,59,13.6,3303,1279,16083,0,9
0,59,13.6,3305,2023,8366,0,16
0,59,13.6,3296,3553,15383,0,28
0,59,13.6,3290,3428,14784,0,205
0,59,13.6,3304,1605,12009,0,26
0,59,13.6,3308,970,14682,0,12
0,59,13.6,3309,1011,7884,0,20
0,59,13.4,3301,1026,14339,0,15
0,59,13.2,3293,1027,14339,0,25
0,59,13,3300,1096,11039,0,14
0,59,12.9,3307,1816,12540,0,9
0,59,12.8,3312,1822,5497,0,8
0,59,12.8,3305,1234,12672,0,13
0,59,12.7,3291,1089,12672,0,13
0,59,12.7,3298,918,9488,0,27
0,61,12.3,3311,912,13433,0,17
0,63,12,3312,828,7042,0,12
0,63,11.9,3302,1048,15749,0,10
0,64,11.8,3293,1153,15882,0,13
0,63,11.7,3300,1015,14314,0,10
0,63,11.8,3311,910,16554,0,24
0,62,11.9,3313,857,9607,0,20
0,63,11.9,3303,1219,15184,0,25
0,62,11.9,3297,1330,14707,0,7
0,63,12,3310,1075,13419,0,32
0,64,12.1,3314,936,15390,0,21
0,64,12.1,3307,1088,12301,0,19
0,64,12.1,3298,1072,16614,0,21
0,64,12.1,3299,976,15245,0,25
0,64,12.3,3311,1002,17258,0,18
0,64,12.5,3316,852,16150,0,12
0,64,12.7,3307,1346,15862,0,13
0,64,12.8,3299,1387,15862,0,10
0,64,12.9,3303,895,10296,0,23
0,64,12.9,3314,878,14596,0,7
0,64,12.9,3314,949,9545,0,11
0,64,12.9,3302,1049,15249,0,19
0,64,12.9,3302,1104,15251,0,22
0,64,12.9,3312,1028,15102,0,17
0,64,12.9,3316,886,16938,0,19
0,64,12.9,3309,1126,14927,0,21
0,64,12.9,3302,1151,16524,0,19
0,64,12.9,3308,915,13012,0,23
0,63,13,3317,925,15260,0,9
0,63,13,3314,1075,12945,0,6
0,63,13,3305,1174,15335,0,20
0,63,13,3303,1149,15314,0,24
0,63,13,3316,1007,14713,0,15
0,63,13,3318,871,16103,0,17
0,63,13,3310,1377,15143,0,14
0,61,13.1,3301,1410,16629,0,14
0,60,13.2,3308,978,13031,0,21
0,60,13.2,3318,908,16253,0,12
0,60,13.2,3314,5490,12910,0,15
0,60,13.3,3300,5598,16836,0,14
0,60,13.4,3295,6345,16825,0,11
0,60,13.4,3310,6515,16568,0,7
0,60,13.4,3312,2443,17127,0,30
0,60,13.4,3299,1741,17337,0,17
0,60,13.4,3300,1190,18383,0,25
0,60,13.3,3312,1218,17572,0,25
0,60,13.3,3313,1130,18890,0,22
0,60,13.3,3306,993,15872,0,8
0,61,13.4,3303,1103,17261,0,20
0,63,13.5,3314,1089,13456,0,23
0,63,13.6,3318,932,15285,0,10
0,64,13.8,3316,1105,11223,0,14
0,65,13.9,3308,1504,14920,0,18
0,65,13.9,3311,1453,14857,0,12
0,65,13.9,3317,1080,13850,0,6
0,65,13.9,3315,926,15177,0,14
0,65,13.9,3319,962,13912,0,8
0,63,13.9,3311,1029,15475,14821,11
0,61,13.8,3305,1027,13304,14821,16
0,59,13.7,3318,1014,10772,14821,10
0,59,13.6,3318,924,8707,14821,18
0,58,13.5,3319,913,9260,14821,7
0,57,13.3,3310,1068,13158,14821,10
0,57,13.1,3305,1161,12978,14821,13
0,56,13,3318,1133,12385,14768,11
0,55,12.8,3320,988,11715,14720,19
0,55,12.7,3315,1012,9684,14720,13
0,55,12.6,3315,1175,14348,14720,13
0,55,12.6,3322,1205,13989,14720,12
0,55,12.6,3322,1027,15828,14722,4
0,55,12.6,3322,852,14293,14722,8
0,55,12.6,3320,1046,13508,14722,15
0,55,12.5,3323,1312,13507,14720,15
0,55,12.5,3322,1157,12357,14703,10
0,55,12.5,3320,1122,12135,14628,10
0,55,12.5,3311,1154,11907,14543,22
0,55,12.5,3319,1019,11902,14542,20
0,55,12.5,3322,888,12048,14531,7
0,55,12.5,3323,864,11453,14531,9
0,55,13.5,3315,1004,13770,14531,6
0,55,14,3313,1081,13770,14531,15
0,55,14.3,3324,1076,13599,14531,17
0,55,14.4,3323,967,14731,14531,15
0,55,14.5,3315,986,13555,14514,21
0,57,14.5,3316,995,15952,14514,24
0,58,14.5,3323,1151,14374,14514,16
0,58,14.5,3324,1070,17007,14514,15
0,58,14.5,3323,1052,13728,14514,13
0,58,14.5,3320,1255,16124,14514,14
0,58,14.5,3326,1155,14111,14531,10
0,59,14.5,3323,991,13909,14542,11
0,59,14.5,3325,937,11033,14542,13
0,59,14.4,3324,1062,12125,14313,25
0,59,14.3,3326,1241,11812,14230,7
0,59,14.3,3326,1128,10130,14065,13
0,58,14.3,3324,957,9160,14033,10
0,58,14.3,3320,961,9093,13962,8
0,58,14.3,3326,952,9092,13810,18
0,58,14.3,3326,818,11236,13770,12
0,58,14.4,3325,898,11221,13713,6
0,58,14.4,3320,1105,12914,13667,15
0,58,14.4,3323,1160,12914,13322,8
0,58,14.4,3324,3598,13341,13183,10
0,58,14.4,3326,3538,12736,13124,19
0,58,14.4,3318,1004,12317,13056,12
0,58,14.5,3324,1189,12265,13018,17
0,58,14.6,3326,1077,10027,12998,4
0,58,14.7,3327,1423,10865,12997,19
0,57,14.7,3322,1505,12593,12840,17
0,57,14.8,3326,1224,12789,12798,10
0,57,14.9,3328,1001,13232,12798,18
0,57,14.9,3328,913,13354,12798,22
0,57,14.9,3323,1083,12594,12798,9
0,58,14.8,3328,1175,12594,12798,13
0,59,14.9,3329,1096,11294,12674,16
0,59,15,3328,983,11617,12666,5
0,59,15,3318,1128,11862,12439,11
0,59,15,3324,1075,12069,12424,14
0,59,15,3328,904,13334,12421,10
0,59,15,3328,975,14162,12421,8
0,59,15,3320,1298,15504,12424,13
0,59,14.9,3314,1351,15529,12439,20
0,59,15,3324,1060,13372,12666,17
0,59,15,3326,905,14709,12674,17
0,59,15,3313,1043,11762,12674,15
0,59,14.9,3307,1076,15646,12798,22
0,59,14.7,3322,997,14452,12847,15
0,59,14.6,3326,948,19263,12871,11
0,59,14.6,3323,989,17394,12997,18
0,60,14.6,3307,1057,20134,12997,12
0,60,14.6,3314,1221,18968,12997,13
0,60,14.6,3323,1095,16578,12997,13
0,60,14.6,3324,949,14234,12997,22
0,60,14.6,3317,1186,17389,12997,16
0,60,14.6,3312,1305,17578,12998,36
0,60,14.6,3325,1191,16928,13018,28
0,61,14.5,3326,947,18487,13056,12
0,62,14.5,3321,1338,14094,13060,9
0,62,14.4,3310,1409,17658,13125,26
0,63,14.2,3322,1143,15838,13188,21
0,64,14,3326,1049,17886,13281,8
0,64,13.9,3327,1091,15366,13281,12
0,64,13.9,3317,1117,17343,13281,19
0,64,13.9,3316,1092,17312,13281,30
0,64,13.9,3326,1029,15924,13281,13
0,64,13.9,3328,869,17099,13281,8
0,64,13.9,3320,1229,16030,13281,24
0,64,13.7,3314,1247,17540,13281,19
0,64,13.6,3325,975,14056,13281,24
0,64,13.5,3328,919,17251,13281,17
0,64,13.5,3325,941,13149,13281,20
0,64,13.5,3315,1066,16413,13953,17
0,64,13.5,3314,1005,15728,14039,20
0,64,13.5,3326,942,15827,14333,18
0,64,13.5,3328,957,15459,14536,3
0,64,13.5,3319,1016,15120,14802,17
0,64,13.5,3314,1101,16414,14818,24
0,63,13.5,3324,1028,14573,15065,8
0,63,13.5,3327,908,17623,15096,4
0,63,13.5,3324,1145,14124,15369,10
0,63,13.5,3318,1214,16453,15440,9
0,63,13.5,3315,1013,14380,15440,27
0,63,13.6,3327,953,15380,15440,15
0,62,13.6,3329,862,14205,15440,7
0,62,13.6,3324,1237,14995,15440,13
0,62,13.6,3316,1321,15760,15440,15
0,62,13.6,3328,1033,11701,15440,14
0,62,13.6,3330,943,16180,15440,10
0,62,13.6,3331,930,12829,15440,12
0,61,13.4,3321,1328,17468,15469,14
0,61,13.3,3316,1378,17214,15492,27
0,61,13.3,3320,1027,13916,15604,16
0,61,13.3,3329,922,14123,15604,20
0,61,13.3,3326,1209,8225,15604,14
0,60,13.3,3319,1360,12554,15604,23
0,60,13.3,3318,1180,11536,15604,11
0,60,13.3,3328,1025,14252,15604,19
0,60,13.3,3330,937,15598,15604,19
0,60,13.2,3326,1186,15083,15604,16
0,60,13,3318,1209,16659,15664,16
0,60,12.9,3322,1005,12999,15664,10
0,60,12.9,3331,953,15576,15664,7
0,60,12.9,3324,1744,13026,15664,14
0,61,12.9,3320,1767,17351,15664,17
0,61,12.9,3332,1519,17574,15671,23
0,61,12.9,3331,1499,19620,15780,22
0,61,12.9,3333,942,19620,15837,10
0,62,12.9,3323,990,17111,15837,9
0,62,12.9,3318,1015,17090,15837,12
0,62,12.8,3328,1216,12276,15780,12
0,61,13.4,3334,1270,13398,15671,16
0,61,13.7,3328,4509,10679,15664,17
0,61,13.8,3320,6213,14462,15604,78
0,61,13.9,3321,4538,13050,15492,20
0,61,13.9,3334,1430,16413,15492,20
0,61,13.9,3335,892,15718,15469,21
0,61,13.9,3323,1123,15626,15469,17
0,61,13.9,3324,1148,16083,15469,16
0,62,13.9,3328,890,13279,15440,18
0,63,13.8,3335,986,16180,15404,14
0,64,13.7,3332,1466,12692,15369,22
0,64,13.7,3322,1389,15627,15318,11
0,64,13.7,3323,1024,13703,15181,14
0,64,13.5,3335,1042,14793,15096,8
0,64,13.4,3334,1388,13948,15084,25
0,64,13.3,3323,2194,16139,15078,26
0,64,13.3,3323,2029,16701,15078,18
0,64,13.3,3334,1084,16397,15078,14
0,64,13.3,3336,854,17714,15078,17
0,64,13.3,3328,1189,15022,15078,14
0,65,13.3,3323,1251,16590,15084,14
0,63,13.5,3328,1058,12319,15078,20
0,62,13.6,3336,986,15657,15060,12
0,61,13.7,3338,871,13346,14996,6
0,60,13.7,3335,1142,14439,14986,15
0,59,13.7,3325,1209,13469,14986,18
0,59,13.7,3323,1070,8655,14977,14
0,59,13.7,3336,1060,11041,14960,11
0,59,13.7,3338,944,5561,14914,7
0,59,13.7,3334,1198,13467,14860,10
0,59,13.8,3326,1243,14124,14856,10
0,59,13.6,3337,1084,11964,14833,9
0,60,13.4,3340,1024,15492,14708,16
0,60,13.2,3339,960,10763,14708,8
0,60,12.9,3327,1106,15775,14644,12
0,60,12.7,3323,1107,15775,14642,11
0,60,12.6,3338,985,14424,14644,20
0,61,12.7,3339,853,15521,14708,21
0,61,12.7,3331,1252,12156,14708,8
0,61,12.7,3323,1336,15684,14644,13
0,61,12.7,3332,896,14012,14642,11
0,61,12.7,3339,871,18254,14642,8
0,61,12.7,3335,1238,16394,14642,13
0,62,12.8,3326,1192,17061,14644,21
0,62,12.9,3329,1235,15886,14708,26
0,62,12.9,3339,1255,15473,14833,21
0,62,12.9,3339,927,15292,14856,10
0,62,13,3327,969,16918,14914,15
0,62,13.3,3326,1062,17268,14914,12
0,62,13.5,3333,1045,15648,14914,12
0,62,13.6,3339,948,17295,14960,3
0,62,13.7,3340,1052,12613,14960,8
0,62,13.7,3327,1049,15399,14996,22
0,62,13.7,3328,1056,13121,14960,16
0,62,13.7,3338,1104,13977,14856,8
0,60,13.7,3342,967,13708,14833,8
0,59,13.7,3335,1197,14683,14708,12
0,59,13.7,3327,1205,15598,14663,10
0,59,13.7,3330,1073,11458,14644,14
0,59,13.7,3339,1067,14917,14642,19
0,59,13.7,3338,1337,11596,14642,5
0,58,13.5,3328,1408,15779,14642,11
0,57,13.4,3332,1171,16250,14642,14
0,57,13.4,3340,1085,16843,14644,14
0,57,13.4,3342,777,18376,14663,8
0,57,13.1,3334,1018,17201,14663,8
0,57,13,3328,1188,17893,14663,11
0,57,12.9,3336,988,12976,14663,6
0,57,12.9,3342,948,15011,14663,14
0,57,12.9,3346,994,10007,14644,10
0,57,12.9,3340,1103,13744,14644,3
0,56,13.2,3330,1063,13043,14542,14
0,55,13.4,3336,1080,9912,14542,11
0,55,13.5,3342,1053,10571,14481,13
0,55,13.7,3343,789,4542,14481,6
0,55,13.8,3334,1088,12301,14453,13
0,55,13.9,3328,1292,12301,14166,13
0,55,13.9,3339,1062,12718,14123,13
0,55,13.7,3344,892,14790,14104,14
0,55,13.4,3334,1053,11068,14097,17
0,55,13.3,3331,2135,15570,14033,24
0,55,13.2,3336,5653,14674,14010,26
0,55,13.2,3341,5352,17866,14010,8
0,55,13.2,3337,1502,16801,14033,20
0,55,13.2,3327,1342,16459,14033,14
0,55,13,3331,995,16016,14097,19
0,55,12.8,3340,1025,13033,14104,11
0,55,12.8,3339,876,10861,14104,11
0,55,12.9,3334,916,14438,14104,19
0,58,13.4,3326,982,14588,14104,11
0,59,13.6,3336,956,12703,14104,15
0,59,13.7,3342,841,15632,14123,10
0,59,13.8,3340,959,9872,14123,15
0,59,13.8,3331,1141,16282,14123,11
0,59,13.8,3332,1001,15963,14123,14
0,59,13.8,3341,885,15641,14166,15
0,59,13.7,3343,930,16248,14166,14
0,59,13.6,3342,1024,15177,14166,16
0,59,13.5,3334,1136,16207,14308,9
0,59,13.5,3336,1023,12643,14308,7
0,58,13.3,3344,946,12977,14308,9
0,57,13.2,3345,999,8762,14166,9
0,56,13.1,3346,1016,11983,14123,5
0,56,13,3336,1035,12802,14097,16
0,56,12.9,3330,1048,10864,14039,17
0,56,12.8,3340,1045,10876,13991,15
0,56,12.8,3343,991,7150,13943,24
0,56,12.8,3343,1005,7195,13928,13
0,56,12.8,3333,1037,12563,13913,15
0,56,12.8,3331,1032,12486,13909,8
0,56,12.8,3342,959,15133,13809,10
0,56,12.8,3344,912,15687,13809,12
0,57,12.7,3340,960,14708,13809,16
0,58,12.4,3330,1008,15988,13909,16
0,59,12.2,3331,1036,12491,13909,10
0,59,12.1,3341,962,14512,13913,13
0,59,12.1,3344,889,11481,13909,13
0,59,12.1,3341,1316,13915,13809,11
0,59,12.1,3333,1315,14012,13770,15
0,59,12.1,3332,1042,9471,13394,14
0,59,12.2,3342,1051,13148,13394,6
0,59,12.2,3346,922,8562,13303,14
0,59,12.2,3337,1213,13272,13303,15
0,59,12.2,3331,1254,13915,13296,12
0,59,12.5,3338,959,11820,13269,17
0,59,12.6,3345,861,15799,13269,14
0,59,12.7,3342,1001,12677,13269,16
0,60,12.6,3331,1083,15517,13269,10
0,60,12.5,3331,1047,14697,13269,19
0,60,12.5,3342,1024,14795,13296,11
0,60,12.5,3346,912,15056,13303,21
0,60,12.5,3338,1090,15708,13303,13
0,60,12.6,3330,1139,16391,13394,12
0,60,12.7,3339,1100,12412,13432,8
0,60,12.7,3344,2309,16143,13770,20
0,60,12.7,3342,2496,12143,13770,10
0,60,12.7,3330,1489,15851,13809,10
0,60,12.8,3331,1006,15330,13845,18
0,60,12.9,3342,987,16283,13909,15
0,60,13.1,3346,975,16374,13928,20
0,60,13.2,3339,1600,14952,13943,11
0,60,13.2,3329,1723,14978,14039,11
0,60,13.2,3334,1189,8404,13943,15
0,60,13.2,3344,1022,14479,13928,23
0,60,13.2,3346,913,11219,13909,17
0,60,13.3,3341,1104,15898,13865,12
0,59,13.3,3329,1159,15884,13865,25
0,59,13.3,3328,1131,11262,13909,13
0,59,13.3,3338,1122,14259,13909,11
0,59,13.3,3346,891,7668,13909,20
0,59,13.3,3342,1064,14156,13865,15
0,59,13.2,3332,1126,14155,13845,16
0,59,13.1,3330,992,9132,13845,13
0,58,12.8,3339,956,13842,13802,9
0,57,12.5,3344,1702,8891,13566,35
0,57,12.3,3346,1773,13339,13432,11
0,57,12.1,3336,1404,14454,13394,8
0,57,12,3340,1412,10784,13303,12
0,57,12,3347,1056,13204,13136,4
0,57,12,3346,946,12085,13002,8
0,56,11.8,3339,1101,14753,13002,6
0,56,11.7,3332,1106,15978,13136,20
0,56,11.7,3341,979,13356,13303,12
0,56,11.8,3347,967,15545,13347,10
0,56,11.8,3346,1080,11281,13394,8
0,56,11.8,3331,1434,14736,13394,11
0,56,11.8,3334,1531,14261,13426,28
0,56,11.8,3346,1210,13898,13432,20
0,56,11.8,3346,1148,14603,13566,18
0,56,12,3337,1363,14872,13802,15
0,56,12.1,3331,1228,16570,13845,17
0,56,12.3,3341,934,14508,13845,18
0,56,12.5,3347,883,17587,13845,17
0,56,12.7,3344,1054,14156,13845,9
0,58,13.1,3334,1035,15684,13845,10
0,59,13.3,3335,1022,13771,13845,8
0,59,13.4,3348,1006,14306,13854,13
0,59,13.4,3347,870,13690,13865,18
0,59,13.4,3341,1303,14528,13922,15
0,59,13.4,3334,1353,14991,14174,14
0,59,13.4,3341,958,9839,14174,16
0,59,13.4,3347,887,14693,14174,10
0,59,13.4,3345,1080,11615,14174,18
0,59,13.4,3336,1143,14627,14174,18
0,59,13.4,3337,1067,14476,14174,10
0,59,13.4,3346,1036,14509,14254,21
0,59,13.3,3348,914,15114,14272,6
0,59,13.2,3342,1287,14993,14272,13
0,59,13.2,3334,1365,15672,14272,17
0,59,13.2,3338,1079,10967,14254,11
0,59,13.2,3344,1010,14945,14174,12
0,59,13.2,3346,902,11258,13922,9
0,59,13.2,3339,1283,14488,13878,11
0,59,13.2,3335,1371,14394,13865,16
0,59,13.2,3336,1061,8857,13861,14
0,59,13.2,3345,1000,13174,13861,14
0,59,13.2,3349,937,7914,13854,16
0,58,13.2,3347,1090,13677,13802,6
0,57,13.2,3339,1204,13827,13645,15
0,57,13,3332,1014,9091,13572,21
0,57,12.8,3340,950,11384,13564,14
0,57,12.7,3346,1211,7654,13426,15
0,57,12.7,3347,1265,10103,13426,9
0,57,12.7,3339,1259,12868,13426,22
0,57,12.7,3333,1153,11633,13426,17
0,57,12.7,3339,976,12486,13394,5
0,57,12.6,3348,928,12372,13380,9
0,57,12,3347,1119,10297,13347,9
0,57,11.7,3338,1265,14317,13174,7
0,57,11.6,3333,1156,12977,13174,27
0,57,11.5,3339,1029,14463,13347,13
0,57,11.5,3346,953,14575,13380,21
0,57,11.6,3348,973,12309,13394,8
0,57,11.8,3339,1035,13731,13426,6
0,57,11.9,3334,1184,10960,13426,25
0,57,11.9,3346,1144,10657,13426,18
0,57,11.9,3348,1004,11387,13426,6
0,57,11.9,3339,1519,12274,13426,11
0,57,11.9,3337,1555,15379,13426,12
0,57,12,3347,1015,13943,13538,10
0,57,12,3348,954,17168,13564,13
0,57,12,3346,1454,15680,13564,4
0,57,12,3337,1458,16848,13564,12
0,57,12,3334,1241,15885,13564,17
0,56,12,3346,1191,13535,13572,14
0,56,12.2,3348,849,11612,13572,8
0,56,12.4,3347,1106,13004,13572,12
0,56,12.9,3338,1119,13814,13564,9
0,55,13.1,3334,995,10277,13538,11
0,55,13.4,3346,1038,13724,13380,13
0,55,13.5,3350,952,10201,13174,17
0,55,13.6,3345,1281,13159,13119,16
0,55,13.6,3336,1297,14828,13013,13
0,55,13.6,3336,1003,11695,13013,27
0,55,13.6,3347,1075,15949,13013,13
0,55,13.6,3349,925,13303,13013,14
0,56,13.2,3342,1370,14595,13013,16
0,57,13,3332,1480,15563,13013,30
0,57,12.6,3336,987,11551,13013,12
0,57,12.4,3347,922,16514,13013,12
0,57,12.3,3348,915,13630,13013,17
0,57,12.3,3344,1284,16073,13013,7
0,56,12.4,3336,1276,15746,13227,13
0,56,12.5,3342,941,9633,13227,16
0,56,12.5,3350,942,14230,13203,10
0,56,12.5,3350,904,8656,13013,9
0,56,12.5,3339,1153,16343,13013,19
0,56,12.5,3334,1216,16345,13013,16
0,56,12.5,3346,1004,14412,13013,10
0,56,12.5,3350,944,16737,13013,11
0,56,12.5,3348,1009,12089,13013,14
0,55,12.6,3340,1154,15647,13076,17
0,54,12.7,3336,1184,14215,13076,16
0,54,12.7,3346,1008,13576,13076,9
0,54,12.6,3350,849,12984,13203,11
0,54,12.6,3351,907,11412,13203,9
0,54,12.5,3343,1340,13215,13203,8
0,53,12.5,3335,1369,10678,13203,7
0,53,12.5,3340,1086,9890,13203,8
0,53,12.5,3350,1067,10660,13203,13
0,53,12.5,3351,1005,6520,13203,12
0,53,12.5,3343,1213,13466,13203,12
0,53,12.5,3338,1219,13434,13203,15
0,53,12.6,3342,1136,11838,13203,11
0,53,12.5,3350,1078,14596,13227,10
0,53,12.4,3351,876,8785,13227,7
0,53,12.4,3341,1319,14973,13227,9
0,53,12.4,3338,1368,14757,13227,15
0,53,12.2,3347,1005,13823,13290,10
0,53,12,3351,940,15791,13538,9
0,53,11.9,3351,982,12582,13538,11
0,54,11.9,3339,1101,15262,13538,6
0,54,12.1,3336,1044,13291,13538,16
0,55,12.3,3341,987,13216,13592,14
0,55,12.4,3351,960,12833,13592,14
0,55,12.4,3350,930,11572,13592,19
0,55,12.4,3344,1111,13423,13592,14
0,56,12.4,3338,1169,11159,13592,9
0,56,12.4,3346,5307,12097,13592,84
0,56,12.4,3351,5798,13115,13290,123
0,56,12.4,3343,2717,14893,13290,14
0,56,12.4,3338,1431,16632,13290,23
0,56,12.4,3344,996,14184,13290,15
0,56,12.4,3350,924,15546,13290,18
0,57,12.4,3351,1178,11722,13290,9
0,59,12.5,3341,1226,13742,13290,19
0,60,12.6,3340,1013,13372,13290,25
0,60,12.7,3348,1035,12974,13362,14
0,60,12.8,3351,1097,13600,13362,12
0,60,12.8,3339,1287,13354,13362,10
0,60,12.8,3340,1264,15615,13368,23
0,60,12.8,3347,972,13748,13592,21
0,60,12.8,3352,833,17981,13649,9
0,60,12.9,3348,1115,16079,13670,9
0,60,13.1,3338,1119,18166,13670,24
0,60,13.2,3348,986,15844,13712,19
0,60,13.3,3352,974,16870,13712,20
0,60,13.3,3346,1177,14128,13712,12
0,59,13.6,3338,1200,16550,13712,14
0,58,13.7,3344,1171,16270,13712,20
0,58,13.8,3351,1157,16622,13712,10
0,57,14,3352,1021,16307,13712,12
0,57,14.1,3344,1314,15865,13712,4
0,57,14.1,3339,1273,15865,13712,7
0,57,14.1,3348,1010,13023,13782,16
0,57,14.1,3352,942,15033,13817,21
0,57,14.1,3346,1057,12211,13817,20
0,57,14.2,3341,1092,14860,13923,9
0,57,14.2,3346,1029,12842,13817,15
0,56,14,3352,954,15352,13817,19
0,56,13.9,3352,955,14197,13817,8
0,56,13.8,3347,1133,14807,13817,14
0,56,13.8,3340,1123,14736,13817,17
0,56,13.8,3345,1033,9893,13712,16
0,56,13.8,3351,990,12926,13712,9
0,56,13.8,3352,1347,8096,13712,9
0,56,13.8,3347,1502,13715,13712,11
0,56,13.8,3338,1287,13604,13712,22
0,56,13.8,3344,1123,11210,13712,8
0,56,13.8,3350,947,11605,13712,6
0,56,13.7,3352,951,6660,13712,11
0,56,13.4,3346,1154,10549,13712,16
0,56,13.2,3339,1203,10127,13712,17
0,56,12.9,3348,1030,9235,13712,12
0,56,12.8,3110,9826,11944,13712,41
2,56,12.8,3176,53329,9593,0,8837
2,56,12.8,3139,52436,17027,0,61
0,56,12.8,2928,4038,16454,0,103
2,56,12.8,2812,13555,26555,0,163
2,56,12.8,2778,25942,26555,0,373
2,56,12.8,2590,31459,28252,0,222
2,56,12.8,2522,25533,25074,0,132
2,56,12.8,2720,21060,18920,0,197
2,56,12.8,2782,18644,19836,0,65
0,56,12.8,2872,8299,25617,0,139
0,56,12.8,2931,2256,32605,0,28
0,56,12.8,2948,1527,32605,0,19
0,56,12.8,2970,1561,23077,0,15
0,56,12.8,2995,1390,20161,0,24
0,56,12.8,3012,1408,9217,0,13
0,56,12.8,3028,1356,6223,0,7
0,56,12.8,3037,1331,8093,0,9
0,56,12.8,3045,1332,7631,0,9
0,56,12.8,3034,1199,6336,0,10
0,56,12.8,3044,1363,5252,0,13
0,56,12.8,3060,1368,2033,0,14
0,56,12.8,3074,1067,1602,0,19
0,56,12.8,3082,1212,3179,0,10
0,56,12.8,3084,1193,3200,0,5
0,56,12.8,3082,1065,4530,0,9
0,56,12.8,3073,1241,4530,0,14
0,56,12.8,3092,1429,3265,0,19
0,56,12.8,3100,1371,2727,0,5
0,56,12.8,3103,1263,1868,0,10
0,56,12.8,3106,1201,2296,0,12
0,56,12.8,3096,1175,3868,0,51
0,56,12.8,3089,1262,3870,0,53
0,56,12.8,3105,1536,4385,0,24
0,54,13.2,3114,1434,4385,0,9
0,53,15.3,3118,1142,3731,0,4
0,52,16.6,3119,1216,4618,0,11
0,52,17.4,3109,1220,6289,0,39
0,52,17.9,3122,1300,6289,0,23
0,52,18.1,3126,1280,5189,0,18
0,52,19.1,3130,1129,5151,0,13
0,52,19.6,3127,1479,2766,0,19
0,52,19.9,3115,1508,5256,0,16
0,52,20,3131,1583,5266,0,31
0,52,20.1,3136,1732,4762,0,37
0,52,20.1,3140,1401,4762,0,9
0,52,19.5,3144,1271,3204,0,8
0,52,18.5,3128,1209,3225,0,15
0,52,17.6,3144,1126,3358,0,21
0,51,17,3147,1186,2791,0,15
0,51,16.7,3154,1132,2473,0,4
